movie_id,name,year,genre,director_id,actor1,actor2
7982,Afterglow,1997,Comedy-Drama-Romance,68663,3562,14319,
7987,AfterLife,2003,Drama-Fantasy-Romance-Thriller,58559,62631,95661,
7987,AfterLife,2003,Drama-Fantasy-Romance-Thriller,61457,62631,95661,
7989,Afterman The,1985,Sci-Fi,81809,7572,111633,
7992,Aftermath (1980/I),1980,Adventure-Sci-Fi,17007,43418,99927,
7992,Aftermath (1980/I),1980,Adventure-Sci-Fi,47833,43418,99927,
7992,Aftermath (1980/I),1980,Adventure-Sci-Fi,49699,43418,99927,
7994,Aftermath,1994,Horror-Short,13136,91994,466853,
7996,Aftermath,2001,Drama,72181,13969,335974,
7997,Aftermath,2002,Action-Crime-Drama-Thriller,37140,2488,37544,
7999,Aftermath The,1982,Action-Sci-Fi-Thriller,4742,1722,1733,
8000,Aftermath: A Test of Love,1991,Crime-Drama,38557,42431,43517,
8006,Afternoon Delight,2004,Comedy-Short,32613,450866,737475,
8020,Afterschool Delight,2003,Comedy-Short,9531,53653,535605,
8021,Aftershock,1990,Action-Sci-Fi,32666,9203,13700,
8023,Aftershock: Earthquake in New York,1999,Action-Thriller,69652,2952,17038,
8026,Aftershocks,1998,Drama,10876,152427,243720,
8028,Afterthought,2003,Short,16792,47642,101442,
8029,Afterward,1985,Horror,44448,185430,421984,
8034,Afti i nihta meni,2000,Drama-Romance,60412,255888,299496,
8043,Afula Express,1997,Comedy-Drama-Romance,73212,3217,4576,
8045,Afurika monogatari,1981,Drama,32287,422041,438693,
8050,Afyora,2001,Crime,44956,269828,433650,
8051,Afyory muzyka lyubov...,1997,Comedy,87685,13417,361301,
8059,Agada (1985/I),1985,Drama,41048,247813,522560,
8060,Agadat Ha'ish Sheshatak,1998,Drama,57478,36103,76626,
8075,Against All Odds,1984,Adventure-Drama-Romance-Thriller,31683,53039,57403,
8080,Against Her Will: The Carrie Buck Story,1994,Drama,15324,37081,64130,
8083,Against the Dying of the Light,2001,Documentary-Short,37960,32420,60799,
8086,Against the Grain: More Meat Than Wheat,1981,Drama,10818,18114,64923,
8087,Against the Innocent,1989,Drama,19351,28399,35213,
8090,Against the Law,1997,Action,86830,66885,91262,
8092,Against the Ropes,2004,Drama,21851,5144,10730,
8096,Against the Wall,1994,Action-Drama-Thriller,25973,1781,15994,
8098,Against Their Will: Women in Prison,1994,Drama,3016,66228,85239,
8102,Agalitsas O,1985,Comedy,83478,237669,361732,
8110,Agantuk,1991,Drama,65523,26423,26427,
8113,Agape,1996,Comedy-Drama,4045,27773,27774,
8115,Agapi einai elefantas I,2000,Comedy-Romance,80988,19386,52171,
8127,Agapisa enan Pontio,1986,Comedy,22328,23979,228651,
8137,Agapito se mete en todo,1988,Comedy,12867,220615,356670,
8140,Agar Tum Na Hote,1983,Drama-Family,78157,18910,22030,
8143,Agarratodo El,1990,Comedy,25791,49690,90032,
8146,Agata e la tempesta,2004,Comedy-Romance,74860,31537,189349,
8148,Agatha Christie: A Life in Pictures,2004,Documentary,17122,53295,75845,
8149,Agatha et les lectures illimites,1981,Drama,21733,12872,741889,
8151,Agathe,2003,Mystery,19397,240716,480668,
8160,Agdgomis batkani,1988,Fantasy-Short,14264,246259,464512,
8163,Age 7 in America,1991,Documentary,38085,55183,127364,
8168,Age Isn't Everything,1991,Comedy-Drama-Fantasy,39921,86907,137904,
8172,Age of Demons,1992,Action-Adventure-Comedy-Horror-Sci-Fi,25631,156347,181053,
8183,Age of Innocence The,1993,Drama-Romance,71645,27329,61924,
8184,Age of Insects The,1990,Comedy-Horror-Sci-Fi,50179,213099,335029,
8185,Age of Invention The,1984,Documentary-Short,41418,139269,237043,
8194,Age of Treason,1993,Mystery,15655,38238,59765,
8197,Age of Wonders: Shadow Magic,2003,Fantasy,70294,252143,831556,
8198,Age to Age,1999,Action-Adventure-Drama-Sci-Fi-Thriller,68275,8029,44604,
8200,Age-Old Friends,1989,Comedy,42934,6616,45829,
8207,Agee,1980,Documentary,75277,3394,75422,
8208,Ageinsuto,1981,Drama,56850,223167,323771,
8216,Agency,1980,Drama,39000,16231,48586,
8217,Agency The,2001,Action-Drama-Thriller,56941,35741,57385,
8217,Agency The,2001,Action-Drama-Thriller,69652,35741,57385,
8217,Agency The,2001,Action-Drama-Thriller,72431,35741,57385,
8217,Agency The,2001,Action-Drama-Thriller,79589,35741,57385,
8218,Agenda 187,1999,Horror,12686,126154,139934,
8225,Agent 009 3/4,1993,Comedy-Thriller,85635,214452,511035,
8226,Agent 009 3/4 2: Historien om drberrobotten,1994,Comedy-Drama-Thriller,85635,214452,337776,
8234,Agent Cody Banks,2003,Action-Adventure-Comedy-Family-Thriller,88608,13283,25403,
8235,Agent Cody Banks 2: Destination London,2004,Action-Adventure-Comedy-Family-Mystery,1340,8041,11355,
8240,Agent Null-Acht-13,2002,Family,85634,413755,549257,
8241,Agent of Influence,2002,Crime-Drama,63577,14319,64221,
8243,Agent on Ice,1985,Action,86595,17196,18603,
8247,Agent Sinikael,2002,Action-Adventure-Drama,64629,147029,295009,
8249,Agent trouble,1987,Thriller,54496,798,3565,
8251,Agent Who Stole Christmas The,2001,Comedy-Short,40473,35660,210958,
8254,Agente 0013: Hermelinda linda II,1986,Comedy-Fantasy,1086,34777,74521,
8272,Agentenfieber,1997,Comedy,76115,147451,203134,
8275,Agentes federales,1990,Action,12110,8579,327946,
8277,Agents secrets,2004,Action-Crime-Thriller,71216,12430,20800,
8280,Agentti 000 ja kuoleman kurvit,1983,Comedy,56518,138674,253441,
8282,Agenty KGB tozhe vlyublyayutsya,1991,Comedy,952,5347,133544,
8283,Agenzia cinematografica,1993,Thriller,30173,14799,106950,
8310,Aghaat,1985,Crime-Drama,57920,10775,171825,
8322,Agila ng Maynila,1988,Action,29378,121676,377539,
8324,Agimat anting-anting ni Lolo Ang,2002,Action-Adventure-Family-Fantasy,66249,143736,180891,
8324,Agimat anting-anting ni Lolo Ang,2002,Action-Adventure-Family-Fantasy,69678,143736,180891,
8331,Agios Prevezis kai i papadia O,1982,Drama,39586,14147,14150,
8332,Agios Prevezis O,1982,Drama,42114,72358,237004,
8334,Agir roman,1997,Crime-Drama-Romance,1520,7224,32490,
8337,Agitation,1985,Short,27160,135311,165288,
8358,Agneepath,1990,Action-Crime-Drama,1854,10912,22366,
8360,Agnes,1995,Drama-Romance,23544,187379,188931,
8362,Agnes Browne,1999,Comedy-Drama,36144,2430,4487,
8363,Agnes Cecilia - en sllsam historia,1991,Mystery,30899,137535,137536,
8364,Agnes Dei,1994,Drama,2575,209962,441690,
8366,Agnes of God,1985,Drama-Mystery,37962,15402,16783,
8368,Agnes und seine Brder,2004,Drama,67512,45996,107530,
8371,Agnethe,2001,Short,57866,32000,349782,
8374,Agni Chakra,1997,Action,77215,180780,246397,
8376,Agni Devan,1995,Drama-Musical,82429,15244,120116,
8384,Agni Nakshatram,1988,Action,65401,240115,381310,
8388,Agni Pankh,2004,Drama-Romance,64239,10890,120098,
8396,Agni Poolu,1981,Drama,4509,188755,236995,
8401,Agni Sakshi,1996,Musical-Romance-Thriller,28286,34453,57693,
8410,Agni Varsha,2002,Drama-Fantasy,69434,3349,4892,
8418,Agnigundam,1984,Action-Drama-Family,43259,84721,804498,
8437,Agny,2003,Fantasy-Short,21285,109257,344033,
8455,Agoniya,1981,Drama,41655,16338,18070,
8459,Agony of a Mother,2002,Drama,22491,25628,63724,
8470,Agona La,2003,Drama-Short,34028,122161,378767,
8470,Agona La,2003,Drama-Short,67765,122161,378767,
8475,Agoria stin porneia,1985,Crime-Drama,22328,7119,23979,
8480,Agosto,1987,Drama,73562,9597,29337,
8489,Agrafos nomos O,1987,Crime,45089,237669,237671,
8492,Agreement,1980,Comedy-Drama-Family-Musical,27173,18910,132849,
8500,Agria niata,1982,Adventure-Drama,25607,127753,237671,
8503,Agria triadafylla,1993,Crime-Thriller,64075,345545,361429,
8511,Agries kotes,1981,Comedy,24729,192522,288200,
8516,Agrippina,1985,Drama-Music,59354,259214,496752,
8518,Agro & York: Moon Monkeys,1998,Action-Animation-Comedy-Sci-Fi-Short,33303,201670,632833,
8524,Agua,1989,Drama-Short,40881,281470,396001,
8525,Agua bendita,1995,Short,9763,55790,96861,
8528,Agua Dulce,2001,Short-Western,60059,72533,80947,
8530,Agua en la boca El,2003,Drama,3043,74669,104876,
8547,Aguila,1980,Action-Drama,67762,112999,165873,
8555,Aguinaldo El,1997,Action,82916,1311,18109,
8557,Agujero,2004,Mystery,76101,324608,424580,
8559,Agujero en la pared El,1982,Comedy-Drama,42029,5348,6088,
8560,Agujero indiscreto El,1993,Comedy,52902,49690,292338,
8561,Agujero negro del sol El,2002,Drama-Short,64524,316837,517274,
8562,Agujero El,1997,Thriller,31528,9126,32293,
8564,Agujetas en el alma,1998,Comedy,53132,1823,66491,
8567,Aguner Poroshmoni,1995,Drama-War,717,201188,347228,
8568,Agung bah kut teh,1997,Drama,43346,465820,808361,
8569,Agur 3 - Posledn bitva,1999,Short,42790,54115,149735,
8571,Agustin Lara y sus interpetres,1988,Documentary,55180,7198,266663,
8572,Agustin Lara; Solamente una vez,1986,Drama,2554,463456,580656,
8579,Agtese antes de usarla,1983,Comedy,60036,18098,27144,
8580,Agela,2001,Short,16925,141381,220931,
8583,Agenta Corao,1984,Drama,23820,25699,28913,
8584,Agita heladita,1995,Short,350,289163,357152,
8588,Ah Fu,2000,Drama-Romance,45424,268098,664725,
8595,Ah Kam,1996,Action,35879,83291,83850,
8597,Ah Q zheng zhuan,1981,Drama,23748,26607,83187,
8601,Ah Tong,1991,Drama-Short,60402,360916,475256,
8604,Ah Ying,1983,Drama,25362,83270,217587,
8613,Ah! Nomugi toge - Shinryokuhen,1982,Drama,87029,142343,338142,
8616,Ah! Si j'tais riche,2002,Comedy,7511,40238,44090,
8616,Ah! Si j'tais riche,2002,Comedy,56113,40238,44090,
8618,Ah! Silenciosa,1999,Drama-Western,14955,33287,104502,
8633,Ah zachem eta noch...,1997,Drama,7754,132535,520731,
8635,Ah-So Graham Norton,2001,Documentary,19561,18176,347955,
8638,Aha Naa Pellanta,1987,Comedy,37491,54740,255600,
8646,Ahankari,1992,Drama,17910,388429,796002,
8652,Ahava Columbianit,2004,Comedy,39444,2752,27712,
8653,Ahava Ilemeth,1982,Drama,73531,197452,266382,
8654,Ahava Mimabat Sheni,1999,Drama,5255,1465,90613,
8655,Ahava Rishonah,1982,Drama,61720,176790,241056,
8657,Ahava Tzeira,1987,Comedy,4488,3932,8730,
8658,Ahavata Ha'ahronah Shel Laura Adler,1990,Drama,33459,21098,46198,
8680,Ahista Ahista,1981,Musical-Romance,73298,239053,239096,
8682,Ahla al awkat,2004,Drama,40746,5060,214745,
8691,Ahlam omrena,2005,Romance,43744,79725,163727,
8692,Ahlam Saghira,1993,Drama,907,18598,534881,
8693,Ahmad Shamlou: Master Poet of Liberty,1999,Documentary,50025,34678,246738,
8695,Ahmed a Hazar,1991,Short,38583,13715,30259,
8696,Ahmed el principe de la Alhambra,1998,Animation-Family,6391,6132,17819,
8700,Ahobsal insaeng,2004,Drama,87672,229874,247683,
8708,Ahorcado El,1983,Action-Drama-Fantasy-Western,27015,6021,6513,
8711,Ahot Zara,2000,Drama,86339,18135,416786,
8725,Ah viene Veronica,1999,Comedy-Family,48914,20985,360386,
8746,Ai Man Niu Huo bing Gong Fu Liang,1982,Action,47280,11110,45516,
8748,Ai ni ai wo,2001,Drama-Romance,46910,81070,85410,
8755,Ai no hakujitsumu,1980,Drama,59095,648700,673153,
8763,Ai no shinsekai,1994,Drama-Romance,77921,4366,15028,
8766,Ai nu xin zhuan,1984,Drama,14305,85006,271771,
8770,Ai qing amoeba,1997,Comedy,73303,83830,83878,
8779,Ai qing min gan di dai,2000,Comedy-Romance,41867,83876,162066,
8781,Ai qing sha gua,1993,Comedy,13832,194965,201908,
8786,Ai rabu y,1999,Drama,59737,162495,259043,
8786,Ai rabu y,1999,Drama,87394,162495,259043,
8790,Ai shang 100% ying xiong,1997,Action-Comedy,86393,80700,80813,
8793,Ai shit,1986,Animation,51156,252373,348781,
8815,Ai zai taxiang de jijie,1990,Drama,44968,275812,578856,
8816,Ai zhi sha,1993,Horror,13996,242660,271596,
8816,Ai zhi sha,1993,Horror,86400,242660,271596,
8817,Ai Zhu,1985,Drama,48738,187068,230163,
8819,AI-5 - O Dia Que No Existiu,2004,Documentary,50494,9648,55007,
8820,Ai-Fak,2004,Drama,79252,520189,675782,
8821,AI/FX,2002,Documentary-Short,8996,75505,266294,
8824,AI: From Drawings to Sets,2002,Documentary-Short,8996,24101,75505,
8825,Ai: Tabidachi,1985,Drama-Romance,51292,240869,465596,
8835,Aida (1981/I),1981,Drama-Music,44567,302479,422307,
8836,Aida (1981/II),1981,Drama-Music,44567,142059,265702,
8837,Aida,1985,Drama-Music-Romance,3984,63910,168771,
8840,Aida,1989,Drama-Music,44567,24326,63910,
8841,Aida,1992,Drama-Music-Romance,72418,76327,171748,
8842,Aida,1994,Drama-Music,44567,3309,34277,
8843,Aida,1999,Drama-Music-Romance,10324,76327,157239,
8844,Aida degli alberi,2001,Animation-Family-Musical,50058,41004,44026,
8846,Aida Wendelstein,1984,Comedy-Family,7764,17408,45652,
8846,Aida Wendelstein,1984,Comedy-Family,7765,17408,45652,
8847,Aidankaatajat eli heidn jlkeens vedenpaisumus,1982,Comedy-Drama,74794,13609,17278,
8848,Aide,2002,Short,30004,492731,637450,
8866,Aids-express,1994,Short,17623,592582,621430,
8868,Aids-Trilogie: Positiv - Die Antwort schwuler Mnner in New York auf AIDS Die,1990,Documentary,83369,69242,96048,
8869,Aids-Trilogie: Schweigen = Tod - Knstler in New York kmpfen gegen AIDS Die,1990,Documentary,83369,53689,102421,
8870,AIDS: The Facts of Life,1988,Documentary,25949,467903,781390,
8891,Aiju: akai kuchibiru,1981,Thriller,39883,222253,662758,
8892,Aiju: aku no hana,1981,Crime,39883,201183,662758,
8895,Aiju: yaru!,1981,Drama,43419,252388,662758,
8901,Aika,1997,Action-Adventure-Animation-Fantasy-Short,58028,73034,173826,
8904,Aiki,2002,Drama,78693,103862,168029,
8905,Aiko 16-sai,1983,Drama,36586,222372,249728,
8909,Aile pansiyonu,1987,Comedy,79389,4712,190876,
8912,Aileen Wuornos: The Selling of a Serial Killer,1992,Documentary,9985,59315,758460,
8913,Aileen: Life and Death of a Serial Killer,2003,Documentary,9985,59315,839616,
8913,Aileen: Life and Death of a Serial Killer,2003,Documentary,14553,59315,839616,
8920,Ailes de la colombe Les,1981,Drama-Romance,37309,144495,270304,
8922,Ailes du plaisir Les,1994,Drama-Short,15122,81594,571333,
8925,Ailipu yu Sainaimu,1981,Drama-Romance,26476,293457,568268,
8926,Ailsa,1994,Drama,9503,99389,243318,
8928,Aima ton agalmaton To,1982,Adventure-Drama,48475,282591,319351,
8930,Aimants Les,2004,Comedy,61530,43009,163430,
8931,Aime ton pre,2002,Drama,6477,48177,100596,
8932,Aimee Semple McPherson,2004,Drama,68234,25358,177936,
8934,Aimez-moi les uns les autres,2004,Drama,79392,57213,630453,
8942,Aime & Jaguar,1999,Drama-Romance-War,26708,31994,43682,
8945,Aime,1990,Drama,37454,64754,80974,
8948,Ain't Got No Jazz,2003,Short,42024,92783,164137,
8962,Ain't Misbehavin',1982,Musical,54230,114124,204182,
8966,Ain't No Way Back,1990,Drama-Horror,8556,120718,132361,
8978,Ainalaiyn,1990,Drama,39230,357134,525587,
8982,Ainigma To,1998,Drama,74856,106973,254277,
8984,Ainoa,2004,Adventure-Sci-Fi,39142,185918,236006,
8991,Ainsi va le vent,2003,Adventure-Short,24439,26645,26646,
8997,Aiqing wansui,1994,Drama,80514,83040,271967,
8998,Air,2002,Short,48714,227995,678623,
8999,Air,2003,Drama-Short,57048,19376,124323,
9001,Air America,1990,Action-Comedy,75483,35306,52913,
9003,Air Battle Force,2005,Action-War,29380,618185,635438,
9004,Air Bud,1997,Comedy-Drama-Family,74417,2026,32604,
9005,Air Bud: Golden Receiver,1998,Comedy-Drama-Family,50821,2356,2539,
9006,Air Bud: Seventh Inning Fetch,2002,Comedy-Drama-Family,82973,25403,56063,
9007,Air Bud: Spikes Back,2003,Comedy-Family,75176,43361,43748,
9008,Air Bud: World Pup,2000,Comedy-Drama-Family,4486,42750,56063,
9013,Air de rien L',1989,Drama,38018,15402,36011,
9020,Air et le feu L',2000,Short,30088,675721,721148,
9023,Air Force One,1997,Action-Drama-Thriller,62028,29246,29686,
9024,Air Force One,2001,Documentary,71123,65637,75422,
9031,Air Hawk,1981,Action-Crime,4077,4552,24126,
9044,Air Marshal,2003,Action,37397,20474,90158,
9053,Air Rage,2001,Action-Adventure,65512,94110,96070,
9057,Air Square,2002,Short,12295,477827,724389,
9059,Air Strike,2002,Action,86597,411986,450304,
9076,Air Up There The,1994,Comedy,28835,1108,9364,
9084,Airbag,1997,Action-Comedy-Crime-Thriller,4056,3827,6335,
9088,Airborne,1993,Adventure-Comedy,9062,14449,23059,
9089,Airborne,1998,Action,30132,4824,8421,
9091,Airboss,1997,Action-Adventure,36666,50537,115702,
9092,Airboss II: Preemptive Strike,1998,Action-Adventure,36666,115702,222144,
9093,Airboss III: The Payback,1999,Action-Adventure,36666,222144,253271,
9094,Airboss IV: The X Factor,1999,Action-Adventure,36666,86234,115702,
9104,Aire de un crimen El,1988,Drama,36813,20821,35990,
9113,Airheads,1994,Comedy,45733,9566,17435,
9124,Airplane II: The Sequel,1982,Comedy-Sci-Fi,24796,11859,18580,
9125,Airplane!,1980,Comedy,194,667,1157,
9125,Airplane!,1980,Comedy,88552,667,1157,
9125,Airplane!,1980,Comedy,88553,667,1157,
9127,Airplay,2003,Drama-Short-Thriller,5074,115046,285537,
9133,Airport In,1996,Comedy,85369,142568,159023,
9139,Airspeed,1998,Action-Adventure,79520,78273,111146,
9142,Airtight,1999,Sci-Fi,5005,2620,25021,
9143,Airtime,1998,Short,40693,430751,502055,
9145,Airwolf,1984,Action-Adventure,6004,13472,50569,
9148,Airzone Solution The,1993,Sci-Fi-Thriller,3916,11427,23134,
9159,Aishite Imasu 1941,2004,Drama,44096,419273,479441,
9161,Aisi Bhi Kya Jaldi Hai,1996,Comedy,69191,336433,414465,
9167,Aisuru,1997,Drama,43221,237969,252368,
9168,Aita,2001,Comedy-Drama,36483,394388,485228,
9169,Aitanic,2000,Musical,17311,104870,120950,
9171,Aitbaar,1985,Action-Thriller,1854,22030,118908,
9173,Aitraaz,2005,Thriller,10765,239035,239038,
9173,Aitraaz,2005,Thriller,10766,239035,239038,
9179,Aiutami a sognare,1981,Musical-Romance,3477,100953,157534,
9185,Aiyoku seikatsu: yoru yo nurashite,1981,Drama,58044,339250,673153,
9188,Aizea: City of the Wind,2001,Drama-Short,33988,3636,52466,
9192,Aizi bing huan zhe,1988,Crime,86913,519092,840449,
9195,Aizome Kyko kareinaru tsuioku,1983,Romance,87565,346773,531407,
9196,Aja,1987,Drama,9402,523433,664188,
9213,Ajax: Daar hoorden zij engelen zingen,2000,Documentary,81686,46148,84906,
9218,Aje aje bara aje,1989,Drama,36564,229384,522560,
9224,Ajimae,2001,Action-Adventure-Family-Musical,61031,30738,348757,
9226,Ajit,1982,Crime,74953,10108,746782,
9228,Ajji appa,1995,Romance,73136,85140,238586,
9234,Ajnabee,2001,Crime-Mystery-Thriller,10765,33892,33985,
9234,Ajnabee,2001,Crime-Mystery-Thriller,10766,33892,33985,
9238,Ajoi,1999,Drama-Short,23765,177799,327642,
9239,Ajolht,1982,Drama,58061,200,195682,
9241,Ajooba,1991,Fantasy,39547,10912,17953,
9252,Ak tendeba,1999,Drama,81344,34323,375964,
9254,AKA,2002,Drama,68493,18894,35219,
9255,Aka Albert Walker,2002,Thriller,35226,32727,36753,
9258,Aka Life,2005,Comedy-Drama-Fantasy-Musical,61973,195249,580821,
9260,AKA: Girl Skater,2002,Documentary-Short,34442,73974,572882,
9261,Akademia pana Kleksa,1984,Family,29987,62744,160794,
9277,Akai boko,1980,Romance,74997,483594,778800,
9283,Akai hashi no shita no nurui mizu,2001,Comedy-Drama,36579,103862,162495,
9285,Akai Hayate,1992,Animation-Sci-Fi,80634,169951,222260,
9292,Akai kiba Blue Sonnet,1990,Animation,39354,169951,209472,
9294,Akai misshitsu: Kindan no sama geemu,1999,Horror,87040,249968,733263,
9298,Akai scandal: joji,1982,Crime,77908,346157,662758,
9309,Akala mo,2002,Romance,69220,108085,359146,
9317,Akallinen mies,1986,Comedy,43986,203760,236052,
9318,Akalmand,1984,Comedy-Romance,7058,228392,259785,
9320,Akame shijuya taki shinju misui,2003,Drama,2583,14978,139941,
9326,Akarshan,1988,Romance,724,22030,239891,
9329,Akarui mirai,2003,Drama,43418,18176,161513,
9330,Akasa Veedhilo,2001,Drama-Family,73859,4892,388443,
9340,Akasha,2001,Fantasy,53004,14093,316473,
9344,Akashia no michi,2001,Drama-Family,51452,459494,464924,
9353,AkaTaMuS,1988,Drama-Musical,20460,9136,12349,
9355,Akaton mies,1983,Comedy,43986,203760,232385,
9364,Akbar's Adventure Tours,1998,Adventure-Comedy,7700,276491,419924,
